315.0,87.07581964294997
225.0,87.07581964294997
135.0,87.07581964294997
45.0,87.07581964294997
337.5,84.14973293629666
292.5,84.14973293629666
247.49999999999997,84.14973293629666
202.5,84.14973293629666
157.5,84.14973293629666
112.5,84.14973293629666
67.5,84.14973293629666
22.5,84.14973293629666
344.99999999999994,81.21982231598935
315.0,81.21982231598935
285.0,81.21982231598935
255.00000000000003,81.21982231598935
224.99999999999997,81.21982231598935
195.0,81.21982231598935
165.0,81.21982231598935
135.0,81.21982231598935
105.0,81.21982231598935
75.0,81.21982231598935
45.0,81.21982231598935
14.999999999999998,81.21982231598935
348.75,78.28414760510762
326.25,78.28414760510762
303.75,78.28414760510762
281.25,78.28414760510762
258.75,78.28414760510762
236.25,78.28414760510762
213.75,78.28414760510762
191.25,78.28414760510762
168.75,78.28414760510762
146.25,78.28414760510762
123.74999999999999,78.28414760510762
101.25,78.28414760510762
78.75,78.28414760510762
56.25,78.28414760510762
33.75,78.28414760510762
11.25,78.28414760510762
351.0,75.34073424154306
333.0,75.34073424154306
315.0,75.34073424154306
297.0,75.34073424154306
279.0,75.34073424154306
261.0,75.34073424154306
243.0,75.34073424154306
225.0,75.34073424154306
207.0,75.34073424154306
189.0,75.34073424154306
171.0,75.34073424154306
153.0,75.34073424154306
135.0,75.34073424154306
117.0,75.34073424154306
98.99999999999999,75.34073424154306
81.0,75.34073424154306
63.0,75.34073424154306
45.0,75.34073424154306
27.0,75.34073424154306
9.0,75.34073424154306
352.5,72.38756092964962
337.5,72.38756092964962
322.5,72.38756092964962
307.49999999999994,72.38756092964962
292.5,72.38756092964962
277.5,72.38756092964962
262.5,72.38756092964962
247.50000000000003,72.38756092964962
232.5,72.38756092964962
217.5,72.38756092964962
202.5,72.38756092964962
187.50000000000003,72.38756092964962
172.49999999999997,72.38756092964962
157.5,72.38756092964962
142.5,72.38756092964962
127.50000000000001,72.38756092964962
112.49999999999999,72.38756092964962
97.5,72.38756092964962
82.5,72.38756092964962
67.5,72.38756092964962
52.5,72.38756092964962
37.5,72.38756092964962
22.5,72.38756092964962
7.499999999999999,72.38756092964962
353.57142857142856,69.4225464945822
